number;style;year;year_dt;nr_token;nr_adj;nr_noun;nr_verb;nr_adverb;per_verb;per_noun;per_adj;per_adverb;flesch_reading_ease;smog_index;flesch_kincaid_grade;coleman_liau_index;automated_readability_index;dale_chall_readability_score;difficult_words;linsear_write_formula;gunning_fog;text_standard
244;Brief ;1786;1786-01-01;714.0;47.0;120.0;134.0;63.0;18.76750700280112;16.80672268907563;6.582633053221289;8.823529411764707;61.7;10.7;11.2;12.31;16.1;8.54;162.0;18.333333333333332;19.65;11.0
245;Brief ;1786;1786-01-01;339.0;26.0;60.0;60.0;31.0;17.699115044247787;17.699115044247787;7.669616519174041;9.144542772861357;82.65;8.2;5.2;11.07;9.8;7.76;73.0;11.2;14.29;8.0
246;Brief ;1786;1786-01-01;3495.0;287.0;577.0;620.0;326.0;17.739628040057223;16.509298998569385;8.211731044349069;9.32761087267525;81.22;8.3;5.8;11.54;10.8;6.66;493.0;11.2;11.88;12.0
247;Brief ;1786;1786-01-01;241.0;17.0;40.0;42.0;17.0;17.42738589211618;16.59751037344398;7.053941908713693;7.053941908713693;65.12;9.8;7.8;14.67;13.1;8.77;65.0;7.7142857142857135;17.0;8.0
248;Brief ;1786;1786-01-01;1176.0;116.0;190.0;210.0;101.0;17.857142857142858;16.156462585034014;9.863945578231293;8.58843537414966;79.8;7.9;6.3;11.42;11.2;7.35;211.0;5.75;14.01;6.0
249;Brief ;1786;1786-01-01;1452.0;119.0;212.0;273.0;175.0;18.801652892561982;14.600550964187327;8.195592286501377;12.052341597796143;80.11;8.4;6.2;11.42;11.1;7.54;280.0;6.571428571428571;14.42;7.0
250;Brief ;1786;1786-01-01;92.0;6.0;19.0;13.0;7.0;14.130434782608695;20.652173913043477;6.521739130434782;7.608695652173913;71.14;7.6;7.6;11.71;11.8;7.45;16.0;8.1;14.33;8.0
251;Brief ;1786;1786-01-01;299.0;19.0;49.0;59.0;34.0;19.732441471571907;16.387959866220733;6.354515050167223;11.37123745819398;71.75;9.0;7.3;13.4;12.7;8.61;78.0;7.0;17.1;7.0
252;Brief ;1786;1786-01-01;735.0;60.0;124.0;131.0;65.0;17.82312925170068;16.87074829931973;8.16326530612245;8.843537414965986;71.99;9.9;9.3;13.0;15.7;8.23;157.0;14.0;18.36;10.0
253;Brief ;1786;1786-01-01;1741.0;132.0;284.0;322.0;158.0;18.495117748420448;16.312464101091326;7.581849511774842;9.075244112578977;78.08;8.9;7.0;12.88;13.0;7.24;292.0;8.166666666666666;14.19;7.0
254;Brief ;1786;1786-01-01;3940.0;275.0;577.0;773.0;444.0;19.619289340101524;14.644670050761421;6.979695431472082;11.269035532994923;81.22;8.6;5.8;12.18;11.2;6.95;627.0;14.75;12.63;6.0
255;Brief ;1787;1787-01-01;173.0;10.0;23.0;36.0;22.0;20.809248554913296;13.294797687861271;5.780346820809249;12.716763005780347;81.12;6.6;5.8;10.38;9.8;8.12;40.0;7.833333333333334;15.61;6.0
256;Brief ;1787;1787-01-01;143.0;11.0;24.0;25.0;6.0;17.482517482517483;16.783216783216783;7.6923076923076925;4.195804195804196;64.85;8.8;10.0;11.96;14.4;8.76;35.0;8.166666666666666;19.35;9.0
257;Brief ;1787;1787-01-01;458.0;34.0;68.0;90.0;43.0;19.650655021834062;14.847161572052402;7.423580786026201;9.388646288209607;82.54;8.1;5.2;11.65;10.3;7.51;91.0;5.333333333333333;13.69;6.0
258;Brief ;1787;1787-01-01;954.0;66.0;167.0;169.0;96.0;17.714884696016775;17.50524109014675;6.918238993710692;10.062893081761008;77.87;9.0;7.0;12.24;12.7;7.28;161.0;7.2857142857142865;14.36;7.0
259;Brief ;1787;1787-01-01;74.0;4.0;12.0;10.0;5.0;13.513513513513514;16.216216216216218;5.405405405405405;6.756756756756757;71.65;10.1;7.4;12.82;12.7;9.0;19.0;8.75;18.12;13.0
260;Brief ;1787;1787-01-01;2209.0;168.0;371.0;437.0;198.0;19.782707107288367;16.794929832503396;7.605251244907198;8.963331824354912;83.86;8.2;4.7;10.77;9.2;6.67;331.0;4.0;11.19;11.0
261;Brief ;1787;1787-01-01;516.0;37.0;88.0;101.0;34.0;19.573643410852714;17.05426356589147;7.170542635658914;6.589147286821706;79.6;8.3;6.4;12.64;12.4;7.76;106.0;5.75;15.1;6.0
262;Brief ;1787;1787-01-01;187.0;17.0;30.0;29.0;17.0;15.508021390374331;16.0427807486631;9.09090909090909;9.09090909090909;83.56;6.9;4.9;10.54;9.2;8.06;44.0;6.428571428571429;14.81;7.0
263;Brief ;1787;1787-01-01;1288.0;109.0;171.0;228.0;145.0;17.701863354037265;13.27639751552795;8.462732919254657;11.257763975155278;79.09;8.4;6.6;11.02;11.3;7.33;228.0;7.0;14.15;7.0
264;Brief ;1787;1787-01-01;4823.0;392.0;703.0;964.0;475.0;19.98755961020112;14.575990047688162;8.127721335268506;9.848641924113624;81.53;8.1;5.6;11.07;10.3;6.73;710.0;4.4;11.98;6.0
265;Brief ;1787;1787-01-01;470.0;38.0;78.0;87.0;30.0;18.51063829787234;16.595744680851062;8.085106382978724;6.382978723404255;73.78;9.0;6.5;11.19;10.0;7.84;102.0;5.333333333333333;14.59;7.0
266;Brief ;1787;1787-01-01;209.0;14.0;34.0;35.0;20.0;16.74641148325359;16.267942583732058;6.698564593301436;9.569377990430622;65.66;9.2;9.7;13.35;15.3;8.19;44.0;8.166666666666666;17.67;9.0
267;Brief ;1787;1787-01-01;283.0;26.0;51.0;51.0;21.0;18.021201413427562;18.021201413427562;9.187279151943462;7.4204946996466425;64.81;9.0;7.9;16.23;14.6;8.03;62.0;7.0;15.21;8.0
268;Brief ;1787;1787-01-01;1720.0;114.0;288.0;326.0;147.0;18.953488372093023;16.74418604651163;6.627906976744186;8.546511627906977;79.8;8.7;6.3;12.24;11.9;7.5;328.0;8.333333333333334;14.39;9.0
269;Brief ;1787;1787-01-01;23549.0;1827.0;3608.0;4515.0;2292.0;19.172788653446005;15.321245063484648;7.7582912225572205;9.732897362945348;80.51;8.6;6.0;11.66;11.1;6.21;2628.0;6.0;10.94;6.0
270;Brief ;1787;1787-01-01;196.0;12.0;27.0;41.0;17.0;20.918367346938776;13.775510204081632;6.122448979591836;8.673469387755102;82.85;7.7;5.1;9.62;8.5;7.59;40.0;5.0;13.81;8.0
271;Brief ;1788;1788-01-01;998.0;72.0;172.0;182.0;91.0;18.236472945891784;17.23446893787575;7.214428857715431;9.118236472945892;77.47;8.4;7.2;12.24;12.7;7.48;182.0;5.75;14.99;7.0
272;Brief ;1788;1788-01-01;461.0;37.0;55.0;86.0;50.0;18.655097613882862;11.93058568329718;8.026030368763557;10.845986984815617;82.95;7.3;5.1;9.62;8.4;7.01;77.0;8.333333333333334;12.31;8.0
273;Brief ;1788;1788-01-01;2618.0;221.0;422.0;454.0;260.0;17.3414820473644;16.119174942704355;8.441558441558442;9.931245225362872;80.11;9.0;6.2;12.18;11.8;6.92;401.0;8.5;12.84;9.0
274;Brief ;1788;1788-01-01;225.0;21.0;36.0;38.0;29.0;16.88888888888889;16.0;9.333333333333334;12.88888888888889;80.72;8.4;6.0;11.08;10.7;7.7;46.0;8.5;14.65;6.0
275;Brief ;1788;1788-01-01;458.0;28.0;57.0;89.0;67.0;19.43231441048035;12.445414847161572;6.11353711790393;14.62882096069869;80.31;8.0;6.1;10.38;10.2;7.15;78.0;6.571428571428571;13.38;7.0
276;Brief ;1788;1788-01-01;2326.0;190.0;367.0;417.0;230.0;17.927773000859844;15.77815993121238;8.16852966466036;9.888220120378332;80.62;7.9;6.0;10.79;10.3;6.85;350.0;7.833333333333334;12.53;8.0
277;Brief ;1788;1788-01-01;5672.0;438.0;836.0;1013.0;658.0;17.85966149506347;14.739069111424541;7.722143864598025;11.600846262341326;78.69;8.7;6.7;11.13;11.6;6.74;782.0;6.857142857142857;12.77;7.0
278;Brief ;1788;1788-01-01;2249.0;170.0;341.0;436.0;241.0;19.38639395286794;15.1622943530458;7.558915073365941;10.71587372165407;77.16;9.4;7.3;12.53;13.2;7.69;438.0;11.6;15.6;8.0
279;Brief ;1788;1788-01-01;12027.0;911.0;1658.0;2305.0;1512.0;19.165211607217095;13.785648956514509;7.574623763199468;12.571713644300324;80.01;7.9;6.2;10.79;10.7;6.12;1239.0;13.0;10.84;11.0
280;Brief ;1788;1788-01-01;69.0;8.0;13.0;7.0;7.0;10.144927536231885;18.84057971014493;11.594202898550726;10.144927536231885;90.16;5.7;2.3;9.11;7.1;7.79;16.0;2.5;12.34;3.0
281;Brief ;1788;1788-01-01;183.0;19.0;29.0;28.0;20.0;15.300546448087431;15.846994535519125;10.382513661202186;10.92896174863388;80.31;8.0;6.1;11.02;10.6;7.53;35.0;8.0;14.34;8.0
282;Brief ;1788;1788-01-01;1248.0;104.0;190.0;228.0;106.0;18.26923076923077;15.224358974358974;8.333333333333334;8.493589743589743;78.38;8.5;6.8;12.18;12.4;7.18;204.0;10.8;13.96;7.0
283;Brief ;1788;1788-01-01;1785.0;171.0;298.0;316.0;178.0;17.703081232492995;16.694677871148457;9.579831932773109;9.971988795518206;77.57;9.0;7.2;12.42;12.8;7.53;330.0;10.8;15.08;8.0
284;Brief ;1788;1788-01-01;324.0;29.0;37.0;61.0;48.0;18.827160493827158;11.419753086419753;8.950617283950617;14.814814814814813;82.85;7.6;5.1;11.3;9.9;7.76;69.0;5.222222222222222;14.23;8.0
285;Brief ;1788;1788-01-01;124.0;6.0;15.0;20.0;18.0;16.129032258064516;12.096774193548388;4.838709677419355;14.516129032258064;79.3;8.8;6.5;11.31;11.6;7.76;25.0;7.0;15.18;7.0
286;Brief ;1788;1788-01-01;866.0;71.0;142.0;151.0;77.0;17.4364896073903;16.397228637413395;8.198614318706698;8.891454965357967;74.69;8.1;6.2;11.65;10.0;7.54;172.0;6.0;13.6;6.0
287;Brief ;1788;1788-01-01;25241.0;2006.0;3834.0;4607.0;2699.0;18.252050235727587;15.189572520898539;7.947387187512381;10.692920248801553;76.86;9.3;7.4;12.13;13.1;6.38;2794.0;11.6;12.37;12.0
288;Brief ;1789;1789-01-01;270.0;27.0;59.0;39.0;13.0;14.444444444444443;21.85185185185185;10.0;4.814814814814815;59.06;11.2;12.2;15.79;20.1;8.47;56.0;7.0;20.18;12.0
289;Brief ;1789;1789-01-01;170.0;20.0;30.0;22.0;9.0;12.941176470588236;17.647058823529413;11.764705882352942;5.294117647058823;64.75;9.6;10.0;14.05;16.3;8.76;41.0;6.714285714285714;19.38;10.0
290;Brief ;1789;1789-01-01;521.0;41.0;88.0;93.0;48.0;17.850287907869482;16.89059500959693;7.869481765834933;9.213051823416507;72.66;8.7;7.0;12.64;11.8;8.06;118.0;5.555555555555555;15.45;7.0
291;Brief ;1789;1789-01-01;297.0;15.0;29.0;68.0;34.0;22.895622895622893;9.764309764309763;5.05050505050505;11.447811447811446;82.04;8.1;5.4;9.56;9.0;7.07;50.0;6.857142857142857;12.71;9.0
292;Brief ;1789;1789-01-01;2938.0;261.0;490.0;481.0;278.0;16.371681415929203;16.678012253233494;8.88359428182437;9.462219196732471;77.27;10.0;7.3;12.07;12.8;7.16;469.0;12.0;14.22;7.0
293;Brief ;1789;1789-01-01;1522.0;105.0;236.0;277.0;154.0;18.199737187910642;15.505913272010512;6.898817345597897;10.11826544021025;67.22;10.7;11.1;12.78;17.8;7.82;258.0;8.0;18.61;8.0
294;Brief ;1789;1789-01-01;25664.0;1988.0;3593.0;4814.0;2755.0;18.75779301745636;14.000155860349128;7.746259351620948;10.734881546134664;76.86;8.7;7.4;11.02;12.2;6.1;2379.0;6.0;11.65;12.0
295;Brief ;1789;1789-01-01;1386.0;114.0;215.0;252.0;127.0;18.181818181818183;15.512265512265513;8.225108225108226;9.163059163059163;66.98;10.0;9.2;13.23;14.6;7.76;264.0;8.0;16.24;8.0
296;Brief ;1789;1789-01-01;10251.0;825.0;1443.0;1915.0;1099.0;18.681104282509022;14.076675446297921;8.047995317529997;10.720905277533898;76.66;8.7;7.5;11.14;12.4;6.49;1192.0;6.571428571428571;12.69;7.0
297;Brief ;1789;1789-01-01;591.0;43.0;101.0;106.0;54.0;17.93570219966159;17.089678510998308;7.27580372250423;9.137055837563452;71.75;8.9;7.3;12.76;12.3;7.97;128.0;4.5;15.48;8.0
298;Brief ;1789;1789-01-01;243.0;15.0;38.0;44.0;30.0;18.10699588477366;15.637860082304526;6.172839506172839;12.345679012345679;74.53;9.1;8.3;11.89;14.1;8.12;52.0;13.75;17.4;9.0
299;Brief ;1789;1789-01-01;640.0;62.0;109.0;103.0;54.0;16.09375;17.03125;9.6875;8.4375;73.92;9.0;8.6;11.84;13.9;7.88;125.0;8.166666666666666;16.95;9.0
300;Brief ;1789;1789-01-01;5147.0;406.0;698.0;991.0;574.0;19.253934330678064;13.561297843403924;7.88809014960171;11.152127452885177;77.06;8.8;7.4;11.31;12.3;6.83;714.0;8.333333333333334;13.44;7.0
301;Brief ;1789;1789-01-01;770.0;65.0;130.0;128.0;64.0;16.623376623376622;16.883116883116884;8.441558441558442;8.311688311688311;69.82;9.1;8.1;13.0;13.0;7.8;155.0;7.833333333333334;15.56;8.0
302;Brief ;1789;1789-01-01;133.0;12.0;21.0;19.0;21.0;14.285714285714285;15.789473684210526;9.022556390977444;15.789473684210526;83.29;8.8;7.0;10.1;12.4;7.26;21.0;13.75;15.14;7.0
303;Brief ;1789;1789-01-01;177.0;31.0;16.0;19.0;18.0;10.734463276836157;9.03954802259887;17.51412429378531;10.169491525423728;-3.76;18.8;19.8;25.53;26.1;13.05;88.0;28.333333333333332;30.47;20.0
304;Brief ;1789;1789-01-01;21781.0;1721.0;3349.0;3921.0;2346.0;18.001928286120933;15.375786235710022;7.901381938386667;10.770855332629356;75.74;9.6;7.9;12.24;13.6;6.54;2548.0;8.333333333333334;13.07;8.0
305;Brief ;1790;1790-01-01;3072.0;289.0;546.0;485.0;251.0;15.787760416666668;17.7734375;9.407552083333334;8.170572916666668;77.47;8.9;7.2;13.17;13.7;7.03;461.0;6.0;13.84;14.0
306;Brief ;1790;1790-01-01;210.0;14.0;32.0;38.0;22.0;18.095238095238095;15.238095238095237;6.666666666666666;10.476190476190476;67.89;10.4;8.8;11.78;13.0;8.7;52.0;8.666666666666666;18.38;9.0
307;Brief ;1790;1790-01-01;3598.0;315.0;614.0;578.0;301.0;16.064480266814897;17.06503613118399;8.754863813229573;8.365758754863814;78.18;8.8;6.9;12.13;12.5;7.03;547.0;5.0;13.66;7.0
308;Brief ;1790;1790-01-01;691.0;68.0;118.0;99.0;65.0;14.327062228654125;17.076700434153402;9.84081041968162;9.406657018813315;66.67;9.3;9.3;13.63;15.2;7.72;127.0;8.166666666666666;16.22;9.0
309;Brief ;1790;1790-01-01;7387.0;537.0;1108.0;1337.0;718.0;18.099363747123324;14.999323135237578;7.26952754839583;9.719777988357926;79.9;8.0;6.3;10.21;10.4;6.38;876.0;6.714285714285714;11.54;7.0
310;Brief ;1790;1790-01-01;243.0;22.0;40.0;43.0;21.0;17.695473251028805;16.46090534979424;9.05349794238683;8.641975308641975;93.34;6.7;3.2;8.62;7.3;6.84;39.0;4.888888888888889;11.36;7.0
311;Brief ;1790;1790-01-01;449.0;31.0;68.0;91.0;35.0;20.267260579064587;15.144766146993318;6.904231625835189;7.795100222717148;91.31;7.4;4.0;8.98;8.1;6.9;72.0;5.5;12.07;7.0
312;Brief ;1790;1790-01-01;4144.0;349.0;631.0;691.0;369.0;16.674710424710426;15.226833976833978;8.421814671814673;8.904440154440154;76.56;8.9;7.6;11.84;13.0;7.19;660.0;8.666666666666666;14.48;9.0
313;Brief ;1790;1790-01-01;5100.0;416.0;759.0;924.0;514.0;18.11764705882353;14.882352941176471;8.156862745098039;10.07843137254902;77.06;8.9;7.4;12.01;13.0;6.7;659.0;9.0;13.12;7.0
314;Brief ;1790;1790-01-01;287.0;23.0;66.0;33.0;22.0;11.498257839721253;22.996515679442506;8.013937282229964;7.665505226480836;78.59;9.0;6.8;11.48;12.3;7.69;54.0;7.142857142857142;15.2;7.0
315;Brief ;1790;1790-01-01;1580.0;135.0;245.0;247.0;166.0;15.632911392405063;15.50632911392405;8.544303797468354;10.50632911392405;78.69;8.9;6.7;11.13;11.6;7.22;265.0;11.2;13.99;7.0
316;Brief ;1790;1790-01-01;972.0;91.0;183.0;150.0;84.0;15.432098765432098;18.827160493827158;9.362139917695472;8.641975308641975;74.53;8.4;8.3;13.29;15.2;7.64;175.0;8.666666666666666;16.18;8.0
317;Brief ;1790;1790-01-01;1915.0;148.0;287.0;320.0;186.0;16.710182767624023;14.986945169712795;7.72845953002611;9.712793733681464;90.19;7.4;4.4;9.56;9.3;6.72;272.0;8.166666666666666;11.91;7.0
318;Brief ;1790;1790-01-01;2031.0;155.0;273.0;340.0;269.0;16.74052191038897;13.441654357459381;7.631708517971443;13.244707040866569;80.41;7.8;6.1;9.45;9.5;6.75;289.0;6.571428571428571;12.34;7.0
319;Brief ;1790;1790-01-01;628.0;53.0;133.0;81.0;38.0;12.898089171974522;21.178343949044585;8.439490445859873;6.050955414012739;69.52;9.7;8.2;14.39;14.5;8.67;160.0;10.8;17.85;9.0
320;Brief ;1790;1790-01-01;11510.0;917.0;1818.0;1874.0;1127.0;16.28149435273675;15.79496090356212;7.966985230234579;9.791485664639444;77.27;9.1;7.3;11.66;12.6;6.64;1451.0;6.571428571428571;12.92;7.0
321;Brief ;1791;1791-01-01;841.0;75.0;145.0;136.0;59.0;16.171224732461354;17.241379310344826;8.9179548156956;7.015457788347206;58.45;10.9;12.4;15.04;19.9;8.71;189.0;12.0;20.95;12.0
322;Brief ;1791;1791-01-01;863.0;66.0;142.0;139.0;80.0;16.106604866743915;16.454229432213207;7.647740440324449;9.269988412514483;73.92;9.7;8.6;12.6;14.7;8.1;177.0;6.714285714285714;17.5;9.0
323;Brief ;1791;1791-01-01;141.0;13.0;28.0;17.0;9.0;12.056737588652483;19.858156028368796;9.21985815602837;6.382978723404256;49.15;12.5;11.9;20.65;20.9;8.91;35.0;12.4;19.41;20.0
324;Brief ;1791;1791-01-01;313.0;21.0;56.0;39.0;25.0;12.460063897763579;17.891373801916934;6.70926517571885;7.987220447284345;45.19;10.8;13.4;15.38;18.7;8.52;65.0;7.571428571428571;19.48;11.0
325;Brief ;1791;1791-01-01;6282.0;561.0;1054.0;1008.0;593.0;16.045845272206304;16.778096147723655;8.930276981852913;9.439668895256288;77.16;8.7;7.3;11.6;12.5;6.72;821.0;6.428571428571429;13.14;7.0
326;Brief ;1791;1791-01-01;1755.0;166.0;301.0;288.0;168.0;16.41025641025641;17.15099715099715;9.458689458689458;9.572649572649572;63.56;11.0;12.5;13.12;19.9;8.34;339.0;8.0;20.91;8.0
327;Brief ;1791;1791-01-01;458.0;39.0;72.0;75.0;56.0;16.375545851528383;15.720524017467248;8.51528384279476;12.22707423580786;75.34;9.4;8.0;11.66;13.5;7.92;91.0;8.166666666666666;16.66;8.0
328;Brief ;1791;1791-01-01;436.0;43.0;62.0;73.0;41.0;16.743119266055043;14.22018348623853;9.862385321100916;9.40366972477064;83.05;6.9;5.1;11.01;10.0;6.79;64.0;4.4;11.71;7.0
329;Brief ;1791;1791-01-01;984.0;78.0;179.0;157.0;71.0;15.955284552845528;18.191056910569106;7.926829268292683;7.215447154471545;72.6;10.0;9.1;12.6;15.4;8.13;200.0;10.4;17.93;10.0
330;Brief ;1791;1791-01-01;336.0;31.0;50.0;56.0;26.0;16.666666666666668;14.880952380952381;9.226190476190476;7.738095238095238;69.04;9.1;10.4;11.96;16.4;8.88;81.0;8.0;20.81;9.0
331;Brief ;1791;1791-01-01;8271.0;685.0;1447.0;1246.0;777.0;15.064683835086448;17.49486156450248;8.28194897835812;9.394269133115706;76.86;9.0;7.4;11.89;13.0;6.81;1120.0;6.857142857142857;13.44;7.0
332;Brief ;1792;1792-01-01;115.0;6.0;22.0;14.0;7.0;12.173913043478262;19.1304347826087;5.217391304347826;6.086956521739131;72.76;8.4;6.9;11.71;11.2;8.49;28.0;6.857142857142857;16.53;7.0
333;Brief ;1792;1792-01-01;462.0;46.0;78.0;78.0;36.0;16.883116883116884;16.883116883116884;9.956709956709956;7.792207792207792;79.4;9.3;6.5;11.83;11.8;7.88;96.0;6.714285714285714;15.47;7.0
334;Brief ;1792;1792-01-01;230.0;25.0;47.0;26.0;12.0;11.304347826086957;20.434782608695652;10.869565217391305;5.217391304347826;34.09;15.6;21.8;16.78;33.1;10.64;59.0;11.8;32.43;12.0
335;Brief ;1792;1792-01-01;451.0;44.0;78.0;75.0;46.0;16.62971175166297;17.294900221729492;9.75609756097561;10.199556541019955;58.96;11.6;12.2;14.17;18.9;8.63;98.0;11.6;20.61;12.0
336;Brief ;1792;1792-01-01;394.0;36.0;70.0;72.0;26.0;18.274111675126903;17.766497461928935;9.137055837563452;6.598984771573604;79.7;7.7;6.3;14.73;14.0;7.97;86.0;7.833333333333334;15.63;8.0
337;Brief ;1792;1792-01-01;3838.0;319.0;599.0;566.0;313.0;14.74726420010422;15.607087024491921;8.311620635747785;8.155289213131839;76.86;9.3;7.4;11.2;12.5;6.9;522.0;7.833333333333334;13.68;7.0
338;Brief ;1792;1792-01-01;869.0;78.0;145.0;139.0;82.0;15.995397008055237;16.68584579976985;8.975834292289989;9.4361334867664;72.8;9.8;9.0;12.65;15.3;8.27;187.0;8.166666666666666;18.25;9.0
339;Brief ;1792;1792-01-01;309.0;33.0;47.0;45.0;34.0;14.563106796116505;15.210355987055017;10.679611650485437;11.003236245954692;82.54;7.1;5.2;11.3;10.3;7.27;55.0;5.75;13.07;6.0
340;Brief ;1792;1792-01-01;82.0;4.0;15.0;9.0;4.0;10.975609756097562;18.29268292682927;4.878048780487805;4.878048780487805;70.33;9.5;7.9;11.66;12.7;7.41;13.0;4.0625;14.44;8.0
341;Brief ;1792;1792-01-01;162.0;13.0;35.0;25.0;7.0;15.432098765432098;21.604938271604937;8.024691358024691;4.320987654320987;65.96;12.0;9.5;13.63;15.7;8.91;41.0;15.25;19.42;9.0
342;Brief ;1792;1792-01-01;315.0;26.0;55.0;38.0;16.0;12.063492063492063;17.460317460317462;8.253968253968255;5.079365079365079;75.61;8.2;5.8;9.03;8.4;7.2;54.0;4.181818181818182;12.49;8.0
343;Brief ;1792;1792-01-01;10582.0;783.0;1766.0;1670.0;982.0;15.781515781515782;16.68871668871669;7.3993573993574;9.27990927990928;77.37;9.3;7.2;11.95;12.8;6.86;1467.0;8.5;13.43;7.0
344;Brief ;1793;1793-01-01;634.0;45.0;109.0;104.0;40.0;16.40378548895899;17.19242902208202;7.097791798107256;6.309148264984227;60.89;10.9;11.5;13.29;17.4;8.53;140.0;8.333333333333334;19.83;9.0
345;Brief ;1793;1793-01-01;423.0;35.0;76.0;70.0;28.0;16.548463356973993;17.96690307328605;8.274231678486997;6.619385342789597;77.27;9.4;7.3;12.01;12.9;7.83;83.0;7.142857142857142;15.92;8.0
346;Brief ;1793;1793-01-01;263.0;24.0;57.0;37.0;10.0;14.068441064638783;21.673003802281368;9.125475285171103;3.802281368821293;54.76;11.6;11.8;19.79;21.8;9.51;73.0;14.0;21.69;12.0
347;Brief ;1793;1793-01-01;332.0;31.0;51.0;59.0;37.0;17.7710843373494;15.361445783132531;9.337349397590362;11.144578313253012;81.43;7.8;5.7;11.3;10.7;7.65;66.0;7.2857142857142865;14.33;8.0
348;Brief ;1793;1793-01-01;163.0;16.0;22.0;28.0;5.0;17.177914110429448;13.496932515337424;9.815950920245399;3.067484662576687;68.81;8.5;8.5;12.47;13.4;8.7;40.0;8.0;18.11;9.0
349;Brief ;1793;1793-01-01;4045.0;339.0;677.0;637.0;317.0;15.747836835599504;16.736711990111246;8.38071693448702;7.836835599505562;76.05;9.2;7.7;11.08;12.8;6.89;546.0;7.142857142857142;13.85;7.0
350;Brief ;1793;1793-01-01;1948.0;172.0;321.0;307.0;170.0;15.759753593429158;16.478439425051334;8.829568788501026;8.726899383983573;76.96;9.4;7.4;12.42;13.4;7.67;366.0;5.75;15.6;8.0
351;Brief ;1793;1793-01-01;634.0;73.0;106.0;97.0;58.0;15.299684542586752;16.7192429022082;11.514195583596214;9.14826498422713;74.73;8.7;8.3;12.88;14.8;8.18;134.0;10.6;17.49;9.0
352;Brief ;1793;1793-01-01;508.0;49.0;70.0;96.0;52.0;18.89763779527559;13.779527559055119;9.645669291338583;10.236220472440944;75.03;7.3;8.1;10.33;12.5;7.64;92.0;7.666666666666666;16.05;8.0
353;Brief ;1793;1793-01-01;576.0;37.0;84.0;94.0;46.0;16.319444444444446;14.583333333333334;6.423611111111112;7.986111111111112;77.47;8.5;7.2;11.37;12.3;7.64;107.0;5.25;15.38;8.0
354;Brief ;1793;1793-01-01;641.0;44.0;98.0;112.0;73.0;17.472698907956318;15.288611544461778;6.864274570982839;11.388455538221528;78.89;8.7;6.7;11.42;11.9;7.58;120.0;8.5;14.85;9.0
355;Brief ;1793;1793-01-01;874.0;72.0;163.0;144.0;42.0;16.475972540045767;18.64988558352403;8.237986270022883;4.805491990846682;60.28;11.7;11.7;14.1;18.5;8.52;191.0;8.666666666666666;19.97;9.0
356;Brief ;1793;1793-01-01;263.0;23.0;53.0;38.0;28.0;14.448669201520913;20.152091254752854;8.745247148288973;10.64638783269962;73.37;7.9;6.7;14.49;13.1;8.33;63.0;6.714285714285714;15.96;7.0
357;Brief ;1793;1793-01-01;360.0;28.0;60.0;45.0;22.0;12.5;16.666666666666668;7.777777777777778;6.111111111111111;74.08;7.9;6.4;12.52;11.6;6.94;56.0;11.4;12.25;7.0
358;Brief ;1793;1793-01-01;1350.0;109.0;214.0;219.0;104.0;16.22222222222222;15.851851851851851;8.074074074074074;7.703703703703703;69.55;10.4;10.2;11.96;16.4;8.12;263.0;7.142857142857142;18.75;8.0
359;Brief ;1793;1793-01-01;209.0;15.0;40.0;33.0;11.0;15.789473684210527;19.138755980861244;7.177033492822967;5.2631578947368425;65.76;10.7;9.6;14.92;16.5;8.28;45.0;13.75;17.88;10.0
360;Brief ;1793;1793-01-01;25739.0;2025.0;4570.0;4153.0;2444.0;16.13504798166207;17.75515754302809;7.86743851742492;9.495318388437779;61.9;11.1;11.1;13.0;16.8;6.58;2614.0;6.0;14.62;11.0
361;Brief ;1793;1793-01-01;364.0;35.0;59.0;46.0;25.0;12.637362637362637;16.208791208791208;9.615384615384615;6.868131868131868;72.6;10.0;9.1;12.42;15.2;8.36;75.0;8.0;18.52;10.0
362;Brief ;1794;1794-01-01;722.0;64.0;128.0;114.0;51.0;15.789473684210527;17.72853185595568;8.86426592797784;7.063711911357341;66.07;9.8;9.5;12.07;14.3;8.3;159.0;6.0;17.85;10.0
363;Brief ;1794;1794-01-01;217.0;16.0;54.0;23.0;10.0;10.599078341013826;24.88479262672811;7.373271889400922;4.6082949308755765;69.11;11.0;8.3;15.49;15.6;8.66;54.0;9.0;17.93;9.0
364;Brief ;1794;1794-01-01;527.0;35.0;103.0;72.0;34.0;13.662239089184062;19.544592030360533;6.641366223908919;6.451612903225807;71.34;9.1;7.5;13.69;13.4;8.16;118.0;14.5;16.07;8.0
365;Brief ;1794;1794-01-01;1067.0;81.0;199.0;173.0;81.0;16.213683223992504;18.65042174320525;7.591377694470478;7.591377694470478;67.99;10.1;8.8;13.29;14.5;8.48;255.0;8.666666666666666;17.79;9.0
366;Brief ;1794;1794-01-01;219.0;17.0;38.0;31.0;14.0;14.155251141552512;17.35159817351598;7.762557077625571;6.392694063926941;67.59;9.9;8.9;14.21;15.7;8.81;54.0;11.6;18.74;9.0
367;Brief ;1794;1794-01-01;664.0;55.0;128.0;90.0;47.0;13.55421686746988;19.27710843373494;8.283132530120483;7.078313253012048;67.99;10.1;8.8;13.92;14.8;7.92;134.0;7.428571428571429;16.38;8.0
